/t7ZpEIxMnxaljIeor3XB1PUX4lm.jpg,Hunter Killer,399402,122,0,10/19/2018,Action,An untested American submarine captain teams with U.S. Navy Seals to rescue the Russian president who has been kidnapped by a rogue general.,"(['Gerard Butler', 'Common', 'Michael Nyqvist', 'Mikhail Gorevoy', 'Gary Oldman'],)","['/eJn92Loeq9GzKJVkCaVEQejIq2Z.jpg', '/fYA8xm95u4papXddRvQrGRNDThF.jpg', '/bDjPDDiSna8FN5rqHdheg2wIYYo.jpg', '/rB3xI1kEqfgiT1xrKSvnelNgxZs.jpg', '/tofLS5A6lBXNjeROGvgpfe2JwaT.jpg']"
/i91mfvFcPPlaegcbOyjGgiWfZzh.jpg,First Man,369972,141,70000000,10/11/2018,History,A look at the life of the astronaut Neil Armstrong and the legendary space mission that led him to become the first man to walk on the Moon on July 20 1969.,"(['Ryan Gosling', 'Claire Foy', 'Jason Clarke', 'Kyle Chandler', 'Corey Stoll'],)","['/5rOcicCrTCWye0O2S3dnbnWaCr1.jpg', '/a7ws0h1TQeoC97lBo0unFolNe4q.jpg', '/k0wyfdMPh6TSaDKkrreuQIfg1sr.jpg', '/1un1X4SxxcSVUYEgQ0HXPPRhKcv.jpg', '/fFH3j1vap8ZmEr25rwns01NBigo.jpg']"
/8bcpki9GfXdXj9esFpPtlate8v0.jpg,Goosebumps 2: Haunted Halloween,442062,90,0,10/11/2018,Adventure,Two boys face an onslaught from witches monsters ghouls and a talking dummy after they discover a mysterious book by author R.\u202fL. Stine.,"(['Wendi McLendon-Covey', 'Madison Iseman', 'Jeremy Ray Taylor', 'Caleel Harris', 'Ken Jeong'],)","['/uEZjQVJjwzMvMkvXZu1gDKq8lA6.jpg', '/b3Jj2S2faoxKjo93csGIAUwW0YY.jpg', '/lorg5MgHUzKr5KuhZ3durEyjKtp.jpg', '/cZi0NxCQsQSEakTuOg75qukIGW6.jpg', '/rEebZHRju1WtSOdvQJB5je5ZNGj.jpg']"
/4nKoB6wMVXfsYgRZK5lHZ5VMQ6J.jpg,Smallfoot,446894,96,0,9/20/2018,Comedy,A bright young yeti finds something he thought didnt exist—a human. News of this “smallfoot” throws the simple yeti community into an uproar over what else might be out there in the big world beyond their snowy village.,"(['Channing Tatum', 'James Corden', 'Common', 'LeBron James', 'Danny DeVito'],)","['/5L7BSYbzM8iizvIrS8EaaZoDrI3.jpg', '/xGB0gfZ48M27gQjjL7inJIh1Pqj.jpg', '/fYA8xm95u4papXddRvQrGRNDThF.jpg', '/kRujqgNksQ52EJRoJA7m6fYEWM8.jpg', '/zKuyzmKzPLG7RJo7lbbHjx6CCZc.jpg']"
/lvB5TsUScfgwfjZYusjcuZ9L6oS.jpg,Mid90s,437586,84,0,10/19/2018,Comedy,Stevie is a sweet 13-year-old about to explode. His mom is loving and attentive but a little too forthcoming about her romantic life. His big brother is a taciturn and violent bully. So Stevie searches his working-class Los Angeles suburb for somewhere to belong. He finds it at the Motor Avenue skate shop.,"(['Sunny Suljic', 'Katherine Waterston', 'Lucas Hedges', 'Na-kel Smith', 'Olan Prenatt'],)","['/tzHNISvgQNiMEd6rZnbtRGvFXuy.jpg', '/zgLVX4KJJ6hTD2niGLchkzjfWpJ.jpg', '/hl5hqBETPFAj8xUu3r7kweh2pu.jpg', '/y7yymxd7tuh9vXHuj0guThDQg4A.jpg', '/hcw2V9yBVPxOvwqxuXfHjd3xt3b.jpg']"
/6ra3UlOwcPwj5euC2jbhga7IH5i.jpg,The Old Man & the Gun,429203,93,0,9/27/2018,Comedy,The true story of Forrest Tucker from his audacious escape from San Quentin at the age of 70 to an unprecedented string of heists that confounded authorities and enchanted the public.  Wrapped up in the pursuit are a detective who becomes captivated with Forrest’s commitment to his craft and a woman who loves him in spite of his chosen profession.,"(['Robert Redford', 'Casey Affleck', 'Sissy Spacek', 'Danny Glover', 'Tika Sumpter'],)","['/b4mJIBWvEyzB8yyZWbmvfzwrdtp.jpg', '/kPNMpiZHsAzeQar4DiNsrekwHBU.jpg', '/xAxenjxjLNQFq4v1ccS2to3Mnoq.jpg', '/jSNTEnm0Sxm8FRtoBfJmhmQyozH.jpg', '/Ag3YMvWtDbFITxZdc1lk1bPsR6K.jpg']"
/3FYOZYVFZz52kEzTDk3POgLscza.jpg,Saiyan Double Feature Dragon Ball Z,560356,105,0,,Comedy,A bright young yeti finds something he thought didnt exist—a human. News of this “smallfoot” throws the simple yeti community into an uproar over what else might be out there in the big world beyond their snowy village.,"(['Channing Tatum', 'James Corden', 'Common', 'LeBron James', 'Danny DeVito'],)","['/5L7BSYbzM8iizvIrS8EaaZoDrI3.jpg', '/xGB0gfZ48M27gQjjL7inJIh1Pqj.jpg', '/fYA8xm95u4papXddRvQrGRNDThF.jpg', '/kRujqgNksQ52EJRoJA7m6fYEWM8.jpg', '/zKuyzmKzPLG7RJo7lbbHjx6CCZc.jpg']"
/eonEvymAPpXvWvbBu21HYJx8VdS.jpg,Thugs of Hindostan,472138,164,3100000,11/7/2018,Adventure,After the British company’s officer Clive takes over the kingdom of Mirza Princess Zafira and Khudabaksh aka Azaad form a band of rebel pirates who swear to defeat the English officer and win their freedom back. The British Company in return hire the wily thug Firangi track Azaad’s gang and thwart his plans.,"(['Aamir Khan', 'Amitabh Bachchan', 'Katrina Kaif', 'Fatima Sana Shaikh', 'Mohammed Zeeshan Ayyub'],)","['/jYohlUVkLPFdnDryZ8V1HZkJzDt.jpg', '/9daoHX8vQrrk2oLQQdrvRV0UlE6.jpg', '/8VWJ6MI8QytWq6khqEfmBg1FcTh.jpg', '/sBMPlLbNIdqKVID1FIQVrw1wssr.jpg', '/kuyjPvLCtVCLxfzE5Pqb18zAgPw.jpg']"
/v3LJeLwLhMSWdKA7zf2HjR94htq.jpg,CIRQUE DU SOLEIL IN CINEMA: KURIOS – CABINETS OF CURIOSITIES,558130,105,0,,Science Fiction,Eddie Brock is a reporter—investigating people who want to go unnoticed. But after he makes a terrible discovery at the Life Foundation he begins to transform into ‘Venom’.  The Foundation has discovered creatures called symbiotes and believes they’re the key to the next step in human evolution. Unwittingly bonded with one Eddie discovers he has incredible new abilities—and a voice in his head that’s telling him to embrace the darkness.,"(['Tom Hardy', 'Michelle Williams', 'Riz Ahmed', 'Reid Scott', 'Scott Haze'],)","['/4CR1D9VLWZcmGgh4b6kKuY2NOel.jpg', '/r4HQM2gO9Q7Ti7sJcRE4hcP8ddN.jpg', '/yWjuIP634unLBCB4XjSgmJs5QGC.jpg', '/kBAeDUDA7XJRXFLGNALlpE5d3lA.jpg', '/KiLRMH4Mzaobr7VnykbOPVQcfi.jpg']"
/cVhfSOt7HtrkxDl2M4hVNr4ZRCC.jpg,TCM Presents: Die Hard 30th Anniversary,559551,140,0,,Thriller,Laurie Strode comes to her final confrontation with Michael Myers the masked figure who has haunted her since she narrowly escaped his killing spree on Halloween night four decades ago.,"(['Jamie Lee Curtis', 'Andi Matichak', 'Nick Castle', 'Judy Greer', 'Will Patton'],)","['/c4poMDwQ0nUj81m4WPriiv96ExZ.jpg', '/7DYO1zSuXDpd44uwroqsftB7MYP.jpg', '/ecUHW93fTzJLCEZcpfvfjgNMi1o.jpg', '/ooEejsGv4loFIKnbe2arzOwWy6H.jpg', '/qpycaaWP1oUx1Wd2lMBfQtR7qDO.jpg']"
